Entry Date,Symbol,Quantity,Entry Price,Exit Date,Exit Price,Return,Return per Trade Day,Return (USD)
2023-11-03,SOL-USD,253.03797307069937,39.51976013183594,2023-11-05,41.23860168457031,2.1286974237766447,2.1286974237766447,434.9321825335999
2023-11-06,SOL-USD,237.368496970732,42.12858963012695,2023-11-07,43.09254455566406,2.262340318630713,2.262340318630713,228.81253182227752
2023-11-14,SOL-USD,175.937471539122,56.838375091552734,2023-11-15,65.5344009399414,14.236349455001143,14.236349455001143,1529.956800204351
2023-11-22,SOL-USD,173.64560449296343,57.58855819702149,2023-11-23,56.599369049072266,-1.732606795289679,-1.732606795289679,-171.76834755352152
2023-12-05,SOL-USD,163.94831860474818,60.99483108520508,2023-12-22,98.00369262695312,2.789506079721754,2.789506079721754,6067.540623245521
2024-01-06,SOL-USD,106.54424656435204,93.85771942138672,2024-01-17,102.0635986328125,0.761964750713033,0.761964750713033,874.2892179794392
2024-01-22,SOL-USD,119.58459607490788,83.62281036376953,2024-01-25,86.88921356201172,1.2772521911505368,1.2772521911505368,390.6115070795792
2024-02-05,SOL-USD,104.6587149508047,95.54866027832033,2024-02-07,100.97927856445312,2.7639841817339805,2.7639841817339805,568.3615312150015
2024-02-17,SOL-USD,91.75657429988463,108.98401641845705,2024-02-19,111.4853286743164,1.1345883866204178,1.1345883866204178,229.5118438519728
2024-02-21,SOL-USD,95.12465116231812,105.1252212524414,2024-02-25,103.4534912109375,-0.400751787985446,-0.400751787985446,-159.02273703562668
2024-03-03,SOL-USD,76.65721396130738,130.45086669921875,2024-03-15,182.96469116210932,2.819137785636177,2.819137785636177,4025.563477778344
2024-03-20,SOL-USD,52.20579355578363,191.54962158203125,2024-03-21,179.2207489013672,-6.652861546950696,-6.652861546950696,-643.6385819422887
